spatial_element,psychological_perception,behavioral_motivation,relation_type,image_id,behavioral_motivation_standardized
infrastructure,structured environment,understand organization,positive,202212_113.9586343818181_22.526308153355252.png,understand organization
trees,lacking coherence,disengagement,negative,202212_113.9545483_22.523418799999998.png,lack of engagement
grass,incidental integration,disinterest,negative,202212_113.9545483_22.523418799999998.png,disengage
sidewalks,general order,navigation,neutral,202212_113.9545483_22.523418799999998.png,logical navigation
lanes,clear layout,movement,neutral,202212_113.9545483_22.523418799999998.png,increased movement
roads,sense of order,navigate efficiently,positive,202212_113.95960670000001_22.543149499999995.png,facilitating navigation
signals,safety awareness,follow traffic rules,positive,202212_113.95960670000001_22.543149499999995.png,obey traffic rules
crossings,ease of movement,cross streets confidently,positive,202212_113.95960670000001_22.543149499999995.png,confidence in movement
buildings,structured environment,engage with surroundings,positive,202212_113.95960670000001_22.543149499999995.png,engagement with surroundings
buildings,sense of order,navigate efficiently,positive,202212_113.9620767_22.533686399999997.png,facilitating navigation
traffic,organized environment,follow traffic rules,positive,202212_113.9620767_22.533686399999997.png,obey traffic rules
road,clear pathways,cross safely,positive,202212_113.9620767_22.533686399999997.png,move along
street,sense of order,navigate easily,positive,202212_113.95892840000002_22.530997099999993.png,navigate with ease
buildings,visual complexity,feel confused,negative,202212_113.95892840000002_22.530997099999993.png,difficulty in understanding organization
infrastructure,lack of coherence,struggle to understand,negative,202212_113.95892840000002_22.530997099999993.png,feeling disoriented
roads,sense of structure,easier navigation,positive,202212_113.9622251_22.525877099999995.png,facilitated travel
sidewalks,sense of order,encourages walking,positive,202212_113.9622251_22.525877099999995.png,encourages walking
buildings,clear understanding,promotes exploration,positive,202212_113.9622251_22.525877099999995.png,promote exploration
landscaping,visual appeal,increases relaxation,positive,202212_113.9622251_22.525877099999995.png,enhances enjoyment
traffic,organized environment,enhances safety,positive,202212_113.9622251_22.525877099999995.png,feel safe
intersection,sense of order,navigate easily,positive,202212_113.9620692_22.54229159999999.png,navigate with ease
lanes,clarity in organization,follow marked paths,positive,202212_113.9620692_22.54229159999999.png,using pathways
crossings,safety awareness,cross streets confidently,positive,202212_113.9620692_22.54229159999999.png,confidence in movement
signs,guidance,obey traffic rules,positive,202212_113.9620692_22.54229159999999.png,following road rules
layout,understanding of space,move with purpose,positive,202212_113.9620692_22.54229159999999.png,explore freely
buildings,familiarity,identify locations,positive,202212_113.9620692_22.54229159999999.png,effective spatial navigation
roads,degree of order,navigate effectively,positive,202212_113.96385619829_22.528218699192326.png,predictable navigation
sidewalks,sense of safety,walk comfortably,positive,202212_113.96385619829_22.528218699192326.png,facilitated walking
buildings,sense of structure,engage with surroundings,positive,202212_113.96385619829_22.528218699192326.png,engagement with surroundings
cars,slight distraction,navigate around obstacles,negative,202212_113.96385619829_22.528218699192326.png,facilitate navigation
greenery,less-defined areas,explore nature,negative,202212_113.96385619829_22.528218699192326.png,investigate natural environments
intersection,sense of order,easier navigation,positive,202212_113.9657473_22.531024799999994.png,facilitated travel
road,understandable arrangement,increased safety,positive,202212_113.9657473_22.531024799999994.png,increase safety
greenery,enhanced tranquility,encouragement to linger,positive,202212_113.9657473_22.531024799999994.png,enhance social interaction
buildings,visual harmony,attraction to the area,positive,202212_113.9657473_22.531024799999994.png,value varied architectural styles
street,understandable and predictable,navigate effectively,positive,202212_113.9673397_22.5402911.png,predictable navigation
sidewalks,organized,walk comfortably,positive,202212_113.9673397_22.5402911.png,facilitated walking
traffic,clear structure,follow traffic rules,positive,202212_113.9673397_22.5402911.png,obey traffic rules
buildings,logical urban design,engage with surroundings,positive,202212_113.9673397_22.5402911.png,engagement with surroundings
signs,moderate coherence,make informed decisions,positive,202212_113.9673397_22.5402911.png,informed decision-making
crossings,predictable,cross safely,positive,202212_113.9673397_22.5402911.png,move along
layout,sense of order,navigate effectively,positive,202212_113.9694544_22.528250199999995.png,predictable navigation
roads,safety feeling,cross confidently,positive,202212_113.9694544_22.528250199999995.png,cross safely
buildings,comprehensibility,explore surroundings,positive,202212_113.9694544_22.528250199999995.png,exploring surroundings
traffic,organized environment,follow rules,positive,202212_113.9694544_22.528250199999995.png,compliance with regulations
intersection,predictable structure,navigate safely,positive,202212_113.9699617_22.5669829.png,cross the street safely
buildings,logical arrangement,easily comprehend layout,positive,202212_113.9699617_22.5669829.png,clear understanding of layout
greenery,harmonious environment,enjoy outdoor space,positive,202212_113.9699617_22.5669829.png,sense of calm
road,high degree of order,navigate easily,positive,202212_113.9707424_22.556888399999995.png,navigate with ease
buildings,sense of coherence,feel secure,positive,202212_113.9707424_22.556888399999995.png,confidence in safety
trees,structured environment,enjoy the space,positive,202212_113.9707424_22.556888399999995.png,promote relaxation
streetlights,well-defined layout,move confidently,positive,202212_113.9707424_22.556888399999995.png,confident walking
road,sense of order,navigate efficiently,positive,202212_113.9777356_22.525999399999996.png,facilitating navigation
pathways,clear organization,walk comfortably,positive,202212_113.9777356_22.525999399999996.png,facilitated walking
landscaping,coherent arrangement,enjoy nature,positive,202212_113.9777356_22.525999399999996.png,partake in outdoor recreation
greenery,integrated environment,relax outdoors,positive,202212_113.9777356_22.525999399999996.png,seek relaxation
urban elements,easily understandable,explore surroundings,positive,202212_113.9777356_22.525999399999996.png,exploring surroundings
path,somewhat low coherence,questioning integration,negative,202212_113.9763109_22.537413099999995.png,adapt to new developments
hedges,somewhat low coherence,questioning integration,negative,202212_113.9763109_22.537413099999995.png,adapt to new developments
structure,functional layout,accepting disorder,negative,202212_113.9763109_22.537413099999995.png,accepting practicality
signs,functional layout,accepting disorder,negative,202212_113.9763109_22.537413099999995.png,accepting practicality
traffic,functional layout,accepting disorder,negative,202212_113.9763109_22.537413099999995.png,accepting practicality
road,sense of structure,easier navigation,positive,202212_113.9776265_22.5282479.png,facilitated travel
trees,sense of predictability,increased comfort,positive,202212_113.9776265_22.5282479.png,experience comfort
intersection,clear understanding,safe crossing,positive,202212_113.9776265_22.5282479.png,enhanced safety
traffic,orderliness,reduced anxiety,positive,202212_113.9776265_22.5282479.png,increased safety awareness
road,sense of organization,increased comfort,positive,202212_113.9781346_22.541591999999998.png,experience comfort
sidewalk,sense of organization,increased comfort,positive,202212_113.9781346_22.541591999999998.png,experience comfort
greenery,sense of organization,increased comfort,positive,202212_113.9781346_22.541591999999998.png,experience comfort
trees,sense of organization,increased comfort,positive,202212_113.9781346_22.541591999999998.png,experience comfort
landscaping,sense of organization,increased comfort,positive,202212_113.9781346_22.541591999999998.png,experience comfort
urban elements,sense of order,increased comfort,positive,202212_113.9781346_22.541591999999998.png,experience comfort
trees,sense of organization,easier navigation,positive,202212_113.97205731173776_22.525946144985248.png,facilitated travel
spaces,feeling of coherence,increased comfort,positive,202212_113.97205731173776_22.525946144985248.png,experience comfort
construction,sense of order,enhanced safety,positive,202212_113.97205731173776_22.525946144985248.png,enhanced safety
markings,clarity,improved wayfinding,positive,202212_113.97205731173776_22.525946144985248.png,appreciation of space
street,sense of order,navigate easily,positive,202212_113.9784782_22.546958099999998.png,navigate with ease
landscaping,sense of order,appreciate environment,positive,202212_113.9784782_22.546958099999998.png,enjoyment of nature's aesthetics
trees,logical arrangement,understand layout,positive,202212_113.9784782_22.546958099999998.png,understanding layout
road,logical structure,follow paths,positive,202212_113.9784782_22.546958099999998.png,maintain distance from nature
highway,complex arrangement,navigate traffic,neutral,202212_113.9796876_22.550089899999996.png,understanding traffic flow
infrastructure,sense of order,manage urban movement,positive,202212_113.9796876_22.550089899999996.png,promote exploration
lanes,structured design,follow traffic rules,positive,202212_113.9796876_22.550089899999996.png,obey traffic rules
signals,guidance,stop or go,positive,202212_113.9796876_22.550089899999996.png,moving through the space
overpasses,complexity,cross safely,neutral,202212_113.9796876_22.550089899999996.png,move along
highway,sense of order,increased traffic flow,positive,202212_113.983475_22.5611423.png,increased usage at night
barriers,feeling of safety,encouraged use of infrastructure,positive,202212_113.983475_22.5611423.png,promote exploration
overpasses,organized development,facilitated navigation,positive,202212_113.983475_22.5611423.png,organized travel
buildings,urban familiarity,promoted community engagement,positive,202212_113.983475_22.5611423.png,community connection
roads,sense of order,easier navigation,positive,202212_113.9847278_22.5463916.png,facilitated travel
sidewalks,sense of order,easier navigation,positive,202212_113.9847278_22.5463916.png,facilitated travel
green spaces,sense of order,increased comfort,positive,202212_113.9847278_22.5463916.png,experience comfort
trees,sense of order,increased comfort,positive,202212_113.9847278_22.5463916.png,experience comfort
buildings,sense of order,easier navigation,positive,202212_113.9847278_22.5463916.png,facilitated travel
lanes,sense of order,navigate effectively,positive,202212_113.9864589_22.5384042.png,predictable navigation
sidewalks,sense of order,walk comfortably,positive,202212_113.9864589_22.5384042.png,facilitated walking
hedges,sense of organization,appreciate aesthetics,positive,202212_113.9864589_22.5384042.png,appreciate beauty
infrastructure,harmonious integration,utilize facilities,positive,202212_113.9864589_22.5384042.png,engagement improvement
elements,well-planned space,engage with environment,positive,202212_113.9864589_22.5384042.png,engage with space
roads,sense of coherence,navigate effectively,positive,202212_113.9874362_22.5298992.png,predictable navigation
buildings,organized environment,promote social interaction,positive,202212_113.9874362_22.5298992.png,promoted community engagement
traffic signs,underlying order,follow traffic rules,positive,202212_113.9874362_22.5298992.png,obey traffic rules
street,structured urban layout,navigate effectively,positive,202212_113.9878482_22.594933299999997.png,predictable navigation
buildings,orderly arrangement,feel secure,positive,202212_113.9878482_22.594933299999997.png,confidence in safety
signage,visual clutter,experience confusion,negative,202212_113.9878482_22.594933299999997.png,can diminish clarity
vehicles,busy environment,hesitate to cross,negative,202212_113.9878482_22.594933299999997.png,increased safety
sidewalks,accessible pathways,promote walking,positive,202212_113.9878482_22.594933299999997.png,encourage relaxation
street,organized urban infrastructure,navigate effectively,positive,202212_113.99163940000001_22.541493000000003.png,predictable navigation
buildings,discernible pattern,foster community interaction,positive,202212_113.99163940000001_22.541493000000003.png,encourages gathering
landscaping,neatly integrated,enhance aesthetic enjoyment,positive,202212_113.99163940000001_22.541493000000003.png,appreciation of landscaping
traffic,logical flow,ensure safety,positive,202212_113.99163940000001_22.541493000000003.png,respond appropriately
intersection,sense of order,navigate effectively,positive,202212_113.99079950000001_22.530676999999994.png,predictable navigation
buildings,feeling of safety,reside comfortably,positive,202212_113.99079950000001_22.530676999999994.png,sense of calm
landscaping,aesthetic enjoyment,spend time outdoors,positive,202212_113.99079950000001_22.530676999999994.png,desire to spend time outdoors
traffic lights,clarity of movement,follow traffic rules,positive,202212_113.99079950000001_22.530676999999994.png,obey traffic rules
road markings,understanding of direction,drive safely,positive,202212_113.99079950000001_22.530676999999994.png,drive safely
intersection,sense of order,navigate safely,positive,202212_113.992758_22.535601.png,cross the street safely
lanes,clear organization,follow traffic rules,positive,202212_113.992758_22.535601.png,obey traffic rules
traffic lights,increased awareness,stop and go appropriately,positive,202212_113.992758_22.535601.png,stop and go appropriately
pedestrian crossings,enhanced safety,cross the street,positive,202212_113.992758_22.535601.png,cross the street safely
signs,guidance,find direction,positive,202212_113.992758_22.535601.png,predictable navigation
buildings,planned structure,explore campus,positive,202212_113.992758_22.535601.png,exploring spaces
greenery,aesthetic appeal,relax and enjoy,positive,202212_113.992758_22.535601.png,promote relaxation
roads,sense of order,navigate efficiently,positive,202212_113.99192240405_22.53970759280385.png,facilitating navigation
sidewalks,sense of safety,walk comfortably,positive,202212_113.99192240405_22.53970759280385.png,facilitated walking
buildings,visual complexity,explore surroundings,negative,202212_113.99192240405_22.53970759280385.png,exploring surroundings
traffic,minor disruptions,exercise caution,negative,202212_113.99192240405_22.53970759280385.png,careful movement
street,logical and orderly,easy to navigate,positive,202212_113.9877001_22.541408800000003.png,simple navigation
trees,pleasant environment,encourages relaxation,positive,202212_113.9877001_22.541408800000003.png,follow safety protocols
infrastructure,sense of organization,promotes safety,positive,202212_113.9877001_22.541408800000003.png,provides security
landscape,sense of order,understanding layout,positive,202212_113.9934075_22.5302353.png,clear understanding of layout
roads,clear organization,navigating space,positive,202212_113.9934075_22.5302353.png,ease in understanding
trees,enhanced environment,engaging with nature,positive,202212_113.9934075_22.5302353.png,enjoy the environment
sidewalks,safety and accessibility,walking comfortably,positive,202212_113.9934075_22.5302353.png,walk safely
buildings,orderly arrangement,finding locations,positive,202212_113.9934075_22.5302353.png,comprehension of space
landscape,degree of order,navigating the environment,positive,202212_113.9951153_22.593116599999995.png,logical navigation
roads,sense of organization,planning routes,positive,202212_113.9951153_22.593116599999995.png,strategic planning
buildings,complexity,hesitation in navigation,negative,202212_113.9951153_22.593116599999995.png,difficulty in navigating
infrastructure,lack of clarity,difficulty in orientation,negative,202212_113.9951153_22.593116599999995.png,lack of coherent organization
roads,degree of organization,navigate effectively,positive,202212_113.997421_22.5492356.png,predictable navigation
buildings,sense of order,engage with surroundings,positive,202212_113.997421_22.5492356.png,engagement with surroundings
traffic,clarity in movement,follow traffic rules,positive,202212_113.997421_22.5492356.png,obey traffic rules
green,aesthetic appeal,spend time outdoors,positive,202212_113.997421_22.5492356.png,desire to spend time outdoors
trees,connection to nature,relax and unwind,positive,202212_113.997421_22.5492356.png,enjoy the scenery
construction,disruption of order,avoid certain areas,negative,202212_113.997421_22.5492356.png,withdraw from interaction
street,recognizable urban order,navigate easily,positive,202212_114.0005612_22.5402458.png,navigate with ease
buildings,understandable arrangement,feel oriented,positive,202212_114.0005612_22.5402458.png,understanding organization
natural elements,basic organization,appreciate environment,positive,202212_114.0005612_22.5402458.png,enjoyment of nature's aesthetics
street,sense of order,navigate effectively,positive,202212_114.006174_22.5489483.png,predictable navigation
buildings,complexity,feel overwhelmed,negative,202212_114.006174_22.5489483.png,discomfort in movement
greenery,aesthetic appeal,enjoy the environment,positive,202212_114.006174_22.5489483.png,investigate natural environments
road,sense of order,navigate effectively,positive,202212_114.0018772_22.597864999999995.png,predictable navigation
sidewalks,sense of structure,walk comfortably,positive,202212_114.0018772_22.597864999999995.png,facilitated walking
greenery,moderate coherence,relax in nature,neutral,202212_114.0018772_22.597864999999995.png,investigate natural environments
buildings,intentional design,engage with environment,positive,202212_114.0018772_22.597864999999995.png,engage with space
structures,sense of structure,observe surroundings,positive,202212_114.0018772_22.597864999999995.png,visual comfort
intersection,orderly impression,navigate safely,positive,202212_114.003756_22.5330749.png,cross the street safely
infrastructure,slightly detracted sense,evaluate surroundings,negative,202212_114.003756_22.5330749.png,decision-making improvement
elements,moderate coherence,engage with space,neutral,202212_114.003756_22.5330749.png,recognize surroundings
road,sense of order,navigating effectively,positive,202212_114.0109223_22.545793100000004.png,easier navigation
trees,feeling of organization,enhancing comfort,positive,202212_114.0109223_22.545793100000004.png,restricted calmness
buildings,structured arrangement,promoting stability,positive,202212_114.0109223_22.545793100000004.png,sense of calm
street,sense of coherence,navigate effectively,positive,202212_114.0100024_22.550471099999996.png,predictable navigation
buildings,orderliness,engage with surroundings,positive,202212_114.0100024_22.550471099999996.png,engagement with surroundings
greenery,aesthetic appeal,relax in the environment,positive,202212_114.0100024_22.550471099999996.png,enhanced calmness
trees,sense of coherence,appreciate the environment,positive,202212_114.0092385_22.547819099999998.png,appreciation of environment
roads,clear urban layout,navigate effectively,positive,202212_114.0092385_22.547819099999998.png,predictable navigation
sidewalks,organized appearance,walk comfortably,positive,202212_114.0092385_22.547819099999998.png,facilitated walking
crosswalks,safety and order,cross streets confidently,positive,202212_114.0092385_22.547819099999998.png,confidence in movement
bicycle parking,planned environment,use bicycles for transport,positive,202212_114.0092385_22.547819099999998.png,promote exploration
roads,clear understanding,navigating easily,positive,202212_114.0212141_22.539334000000004.png,follow clear paths
buildings,organized environment,feeling secure,positive,202212_114.0212141_22.539334000000004.png,confidence in safety
overpass,functional layout,crossing safely,positive,202212_114.0212141_22.539334000000004.png,crossing safely
road,clear order,navigate easily,positive,202212_114.0250293_22.545575599999992.png,navigate with ease
greenery,pleasant environment,enjoy surroundings,positive,202212_114.0250293_22.545575599999992.png,attraction to nature
buildings,planned structure,feel secure,positive,202212_114.0250293_22.545575599999992.png,confidence in safety
trees,sense of coherence,easy navigation,positive,202212_114.0287734_22.528464199999995.png,navigate with ease
buildings,clear urban organization,understanding environment,positive,202212_114.0287734_22.528464199999995.png,enhanced understanding of surroundings
sidewalks,structured manner,movement facilitation,positive,202212_114.0287734_22.528464199999995.png,encouraged pedestrian activity
lanes,orderly arrangement,navigation ease,positive,202212_114.0287734_22.528464199999995.png,easier navigation
roads,sense of order,navigating efficiently,positive,202212_114.0326051_22.526367499999996.png,easier navigation
buildings,visual coherence,engaging with the environment,positive,202212_114.0326051_22.526367499999996.png,engaging with spaces
signals,safety awareness,crossing streets confidently,positive,202212_114.0326051_22.526367499999996.png,confidence in movement
layout,logical comprehension,exploring the area,positive,202212_114.0326051_22.526367499999996.png,reconsider use of space
styles,visual complexity,appreciating diversity,neutral,202212_114.0326051_22.526367499999996.png,value varied architectural styles
roads,organized flow,navigate efficiently,positive,202212_114.0259265_22.5980184.png,facilitating navigation
shrubs,aesthetic appeal,enjoy surroundings,positive,202212_114.0259265_22.5980184.png,attraction to nature
streetlights,sense of safety,move confidently at night,positive,202212_114.0259265_22.5980184.png,encourage outdoor activities
infrastructure,well-maintained environment,feel comfortable,positive,202212_114.0259265_22.5980184.png,feel comfortable
buildings,sense of order,understanding spatial arrangement,positive,202212_114.0252357_22.602827799999996.png,understand space organization
sidewalks,feeling of stability,navigating the environment,positive,202212_114.0252357_22.602827799999996.png,logical navigation
traffic signals,predictability,following directions,positive,202212_114.0252357_22.602827799999996.png,logical navigation
road markings,coherence,moving confidently,positive,202212_114.0252357_22.602827799999996.png,ease of navigation
arrows,clarity,making decisions,positive,202212_114.0252357_22.602827799999996.png,evaluate surroundings
intersection,organized flow of movement,navigate safely,positive,202212_114.03322900000002_22.5227111.png,cross the street safely
buildings,ordered urban space,utilize space effectively,positive,202212_114.03322900000002_22.5227111.png,interest in exploring
construction,temporary disruption,adapt to changes,neutral,202212_114.03322900000002_22.5227111.png,adapt to changes
roads,sense of structure,navigate easily,positive,202212_114.0402002_22.618895599999995.png,navigate with ease
sidewalks,understandable layout,walk confidently,positive,202212_114.0402002_22.618895599999995.png,cross streets confidently
buildings,predictability,explore surroundings,positive,202212_114.0402002_22.618895599999995.png,exploring surroundings
pathways,order and logic,move efficiently,positive,202212_114.0402002_22.618895599999995.png,movement coordination
road,moderate coherence,navigate effectively,positive,202212_114.0464825_22.604190899999995.png,predictable navigation
sidewalks,moderate coherence,walk comfortably,positive,202212_114.0464825_22.604190899999995.png,facilitated walking
buildings,visual complexity,explore surroundings,negative,202212_114.0464825_22.604190899999995.png,exploring surroundings
trees,functional layout,enjoy nature,positive,202212_114.0464825_22.604190899999995.png,partake in outdoor recreation
vehicles,visual complexity,navigate cautiously,negative,202212_114.0464825_22.604190899999995.png,safe walking
road markings,organizational cues,follow directions,positive,202212_114.0464825_22.604190899999995.png,obey traffic rules
layout,orderly environment,navigate easily,positive,202212_114.0413393_22.5522922.png,navigate with ease
roads,functional structure,move confidently,positive,202212_114.0413393_22.5522922.png,confident walking
sidewalks,safe passage,walk comfortably,positive,202212_114.0413393_22.5522922.png,facilitated walking
trees,pleasant atmosphere,enjoy surroundings,positive,202212_114.0413393_22.5522922.png,attraction to nature
signage,minimal chaos,follow directions,positive,202212_114.0413393_22.5522922.png,obey traffic rules
markings,sense of order,navigate effectively,positive,202212_114.048521_22.5232585.png,predictable navigation
architecture,sense of coherence,engage with surroundings,positive,202212_114.048521_22.5232585.png,engagement with surroundings
streets,well-planned environment,move confidently,positive,202212_114.048521_22.5232585.png,confident walking
roads,sense of order,easier navigation,positive,202212_114.05129640000001_22.540006999999996.png,facilitated travel
buildings,feeling of organization,increased comfort,positive,202212_114.05129640000001_22.540006999999996.png,experience comfort
landscaping,enhanced clarity,promotes relaxation,positive,202212_114.05129640000001_22.540006999999996.png,promote tranquility
traffic,structured environment,encourages compliance,positive,202212_114.05129640000001_22.540006999999996.png,conforming to norms
greenery,sense of tranquility,invites social interaction,positive,202212_114.05129640000001_22.540006999999996.png,invites social interaction
roads,sense of coherence,easier navigation,positive,202212_114.0580411_22.544623600000005.png,facilitated travel
landscaping,aesthetic appeal,increased relaxation,positive,202212_114.0580411_22.544623600000005.png,relax and reflect
buildings,understanding of organization,enhanced exploration,positive,202212_114.0580411_22.544623600000005.png,explore surroundings
roads,sense of order,navigate easily,positive,202212_114.0551493_22.518495400000003.png,navigate with ease
buildings,logical arrangement,understand layout,positive,202212_114.0551493_22.518495400000003.png,understanding layout
overpass,enhanced organization,move efficiently,positive,202212_114.0551493_22.518495400000003.png,movement coordination
crossings,safety awareness,cross roads confidently,positive,202212_114.0551493_22.518495400000003.png,increased safety
roads,easy to understand layout,navigate efficiently,positive,202212_114.0575884_22.571086199999996.png,facilitating navigation
buildings,clear urban organization,feel oriented,positive,202212_114.0575884_22.571086199999996.png,understanding organization
signage,orderly system,follow directions,positive,202212_114.0575884_22.571086199999996.png,obey traffic rules
traffic lights,sense of safety,cross streets confidently,positive,202212_114.0575884_22.571086199999996.png,confidence in movement
crosswalks,structured movement,walk across safely,positive,202212_114.0575884_22.571086199999996.png,caution while walking
buildings,order and predictability,easier navigation,positive,202212_114.05453050881874_22.531582946106884.png,facilitated travel
greenery,intentional design,enhanced aesthetic appreciation,positive,202212_114.05453050881874_22.531582946106884.png,enhanced aesthetic appreciation
traffic,logical flow,increased safety awareness,positive,202212_114.05453050881874_22.531582946106884.png,understanding organization
environment,strong sense of order,easy navigation,positive,202212_114.05647290249271_22.531616134751285.png,navigate with ease
road,clear delineation,following lanes,positive,202212_114.05647290249271_22.531616134751285.png,travel efficiently
greenery,well-maintained,enjoying the scenery,positive,202212_114.05647290249271_22.531616134751285.png,enjoy outdoor spaces
buildings,recognizable skyline,identifying location,positive,202212_114.05647290249271_22.531616134751285.png,recognize surroundings
overpass,structured element,crossing safely,positive,202212_114.05647290249271_22.531616134751285.png,crossing safely
landscape,planned arrangement,understanding layout,positive,202212_114.05647290249271_22.531616134751285.png,clear understanding of layout
walkways,sense of order,navigate safely,positive,202212_114.05823080000002_22.540602100000005.png,cross the street safely
buildings,predictability,feel secure,positive,202212_114.05823080000002_22.540602100000005.png,confidence in safety
landscaping,aesthetic appeal,enjoy environment,positive,202212_114.05823080000002_22.540602100000005.png,enjoy the surroundings
signage,clarity,follow directions,positive,202212_114.05823080000002_22.540602100000005.png,obey traffic rules
streets,sense of order,navigate effectively,positive,202212_114.0640476_22.537566699999996.png,predictable navigation
buildings,sense of comprehensibility,engage with surroundings,positive,202212_114.0640476_22.537566699999996.png,engagement with surroundings
infrastructure,sense of stability,plan future activities,positive,202212_114.0640476_22.537566699999996.png,provides security
landscape,mixed sense of order,navigate through space,neutral,202212_114.062747_22.5450923.png,ease in understanding
buildings,organized environment,encourage social interaction,positive,202212_114.062747_22.5450923.png,community engagement
barriers,temporary disarray,avoidance of certain areas,negative,202212_114.062747_22.5450923.png,encourages exploration
elements,juxtaposition of nature and infrastructure,appreciate diversity in design,neutral,202212_114.062747_22.5450923.png,enhance visual interest
highway,sense of order,navigate the space,positive,202212_114.0657653_22.5240759.png,move through
lanes,predictability,understand infrastructure,positive,202212_114.0657653_22.5240759.png,effective space utilization
dividers,sense of organization,navigate the space,positive,202212_114.0657653_22.5240759.png,move through
streetlights,sense of safety,drive confidently,positive,202212_114.0657653_22.5240759.png,confident driving
traffic,flowing movement,maintain speed,positive,202212_114.0657653_22.5240759.png,driving safely
buildings,degree of order,navigate the space,positive,202212_114.0658167_22.534223299999994.png,move through
barriers,slight sense of disarray,avoid disruption,negative,202212_114.0658167_22.534223299999994.png,assistance-seeking
tents,temporary disruption,seek stability,negative,202212_114.0658167_22.534223299999994.png,promote exploration
road,organized layout,move efficiently,positive,202212_114.0658167_22.534223299999994.png,movement coordination
sidewalks,sense of structure,walk comfortably,positive,202212_114.0658167_22.534223299999994.png,facilitated walking
campus,sense of security,engage with environment,positive,202212_114.0658167_22.534223299999994.png,engage with space
street,sense of order,easier navigation,positive,202212_114.0749288_22.531381700000004.png,facilitated travel
buildings,coherence,understanding spatial arrangement,positive,202212_114.0749288_22.531381700000004.png,understand space organization
archway,sense of order,enhanced clarity,positive,202212_114.0749288_22.531381700000004.png,improved orientation
road,sense of understanding,navigating effectively,positive,202212_114.074178_22.542958200000005.png,easier navigation
buildings,sense of predictability,planning activities,positive,202212_114.074178_22.542958200000005.png,utilize for activities
greenery,sense of order,enjoying the environment,positive,202212_114.074178_22.542958200000005.png,attraction to nature
sidewalks,sense of order,increased walking,positive,202212_114.0681073_22.5504569.png,promote pedestrian activity
roads,sense of safety,greater usage,positive,202212_114.0681073_22.5504569.png,promote efficient movement
streetlights,feeling of security,extended outdoor activities,positive,202212_114.0681073_22.5504569.png,enhance decision-making
park,relaxation,social gatherings,positive,202212_114.0681073_22.5504569.png,enhanced social interaction
flower beds,aesthetic pleasure,increased visits,positive,202212_114.0681073_22.5504569.png,community connection
pathways,navigational ease,exploration,positive,202212_114.0681073_22.5504569.png,moving freely
roads,sense of order,navigate easily,positive,202212_114.0693242600068_22.531683667678653.png,navigate with ease
sidewalks,sense of order,navigate easily,positive,202212_114.0693242600068_22.531683667678653.png,navigate with ease
buildings,sense of organization,feel secure,positive,202212_114.0693242600068_22.531683667678653.png,confidence in safety
greenery,aesthetic appeal,enjoy the environment,positive,202212_114.0693242600068_22.531683667678653.png,investigate natural environments
streetlights,sense of safety,move confidently at night,positive,202212_114.0693242600068_22.531683667678653.png,encourage outdoor activities
cameras,sense of security,feel protected,positive,202212_114.0693242600068_22.531683667678653.png,enhances security
roads,high degree of order,easier navigation,positive,202212_114.0682546_22.529498600000004.png,facilitated travel
buildings,structured arrangement,enhanced understanding,positive,202212_114.0682546_22.529498600000004.png,feeling safe
infrastructure,organized environment,increased safety,positive,202212_114.0682546_22.529498600000004.png,increase safety
greenery,aesthetic appeal,encouraged relaxation,positive,202212_114.0682546_22.529498600000004.png,encourages relaxation
lanes,sense of order,navigate effectively,positive,202212_114.0770361_22.5528905.png,predictable navigation
signals,sense of order,follow traffic rules,positive,202212_114.0770361_22.5528905.png,obey traffic rules
sidewalks,sense of order,walk safely,positive,202212_114.0770361_22.5528905.png,crossing roads safely
trees,organized coexistence,enjoy nature,positive,202212_114.0770361_22.5528905.png,partake in outdoor recreation
buildings,easy to understand,navigate effectively,positive,202212_114.0773676_22.536894000000004.png,predictable navigation
traffic,organized flow,move safely,positive,202212_114.0773676_22.536894000000004.png,adhere to protocols
layout,clear structure,orient oneself,positive,202212_114.0773676_22.536894000000004.png,understanding spatial arrangement
intersection,sense of order,navigate safely,positive,202212_114.0792369_22.545414399999995.png,cross the street safely
buildings,cohesive environment,engage with space,positive,202212_114.0792369_22.545414399999995.png,recognize surroundings
infrastructure,predictable layout,move efficiently,positive,202212_114.0792369_22.545414399999995.png,movement coordination
street,sense of order,ease of navigation,positive,202212_114.0804019_22.536471599999995.png,confidence in navigation
buildings,consistent backdrop,appreciation of design,positive,202212_114.0804019_22.536471599999995.png,evaluate aesthetics
landscaping,organized design,enhanced enjoyment,positive,202212_114.0804019_22.536471599999995.png,engage with the environment
buildings,moderate coherence,navigate urban space,neutral,202212_114.0815082_22.551580299999998.png,navigate through space
infrastructure,chaotic arrangement,seek order,negative,202212_114.0815082_22.551580299999998.png,enhance visual interest
road,clear markings,follow traffic rules,positive,202212_114.0815082_22.551580299999998.png,obey traffic rules
roads,sense of order,navigate efficiently,positive,202212_114.08547860000002_22.545569100000005.png,facilitating navigation
buildings,predictability,feel secure,positive,202212_114.08547860000002_22.545569100000005.png,confidence in safety
crosswalks,safety,cross streets confidently,positive,202212_114.08547860000002_22.545569100000005.png,confidence in movement
signals,guidance,follow traffic rules,positive,202212_114.08547860000002_22.545569100000005.png,obey traffic rules
trees,sense of order,navigate effectively,positive,202212_114.0888418_22.549250199999996.png,predictable navigation
